z_meas,qc_meas,z,qc,z_koppejan,qc_koppejan,z_filter,qc_filter
0,,-2.086007905,1.928363472,0.00648,,,
0,,-2.08743083,1.928368916,0.00648,,,
0,,-2.088853755,1.928374361,0.00648,,,
0,,-2.09027668,1.928379806,0.00648,,,
0,,-2.091699605,1.92838525,0.00648,,,
0,,-2.09312253,1.928390695,0.00648,,,
0,,-2.094545454,1.928396139,0.00648,,,
0,,-2.095968379,1.928401584,0.00648,,,
0,,-2.097391305,1.928407029,0.00648,,,
0,,-2.098814229,1.928412473,0.00648,,,
0,,-2.100237154,1.928417918,0.00648,,,
0,,-2.101660079,1.928423362,0.00648,,,
0,,-2.103083004,1.928428807,0.00648,,,
0,,-2.104505929,1.928434251,0.00648,,,
0,,-2.105928854,1.928439696,0.00648,,,
0,,-2.107351779,1.928445141,0.00648,,,
0,,-2.108774704,1.928450585,0.00648,,,
0,,-2.110197628,1.92845603,0.00648,,,
0,,-2.111620553,1.928461474,0.00648,,,
0,,-2.113043478,1.928466919,0.00648,,,
0,,-2.114466403,1.928472363,0.00648,,,
0,,-2.115889328,1.928477808,0.00648,,,
0,,-2.117312253,1.928483252,0.00648,,,
0,,-2.118735178,1.928488697,0.00648,,,
0,,-2.120158103,1.928494141,0.00648,,,
0,,-2.121581028,1.928499585,0.00648,,,
0,,-2.123003953,1.92850503,0.00648,,,
0,,-2.124426878,1.928510474,0.00648,,,
0,,-2.125849802,1.928515919,0.00648,,,
0,,-2.127272727,1.928521363,0.00648,,,
0,,-2.128695652,1.928526808,0.00648,,,
0,,-2.130118577,1.928532252,0.00648,,,
0,,-2.131541502,1.928537697,0.00648,,,
0,,-2.132964427,1.928543141,0.00648,,,
0,,-2.134387352,1.928548585,0.00648,,,
