,z,qc,fs,Rf,u2,incl_x,incl_y,incl,pen,time
364,-9.423,0.54,0.008,1.4,0.197,,,1.0,8.323,707.0
365,-9.443,0.55,0.009,1.6,0.197,,,1.0,8.343,707.9
366,-9.463,0.55,0.009,1.6,0.19,,,1.0,8.363,708.8
367,-9.482999999999999,0.57,0.009,1.6,0.186,,,1.0,8.383,709.6
368,-9.503,0.56,0.008,1.4,0.178,,,1.0,8.403,710.5
369,-9.523,0.55,0.007,1.2,0.205,,,1.0,8.423,711.4
370,-9.543,0.53,0.007,1.3,0.216,,,1.0,8.443,712.3
371,-9.562999999999999,0.52,0.006,1.1,0.219,,,1.0,8.463,713.0
372,-9.583,0.52,0.006,1.1,0.227,,,1.0,8.483,714.0
373,-9.603,0.51,0.005,0.9,0.221,,,1.0,8.503,714.9
374,-9.623,0.54,0.005,0.9,0.209,,,1.0,8.523,736.8
375,-9.642999999999999,0.55,0.005,0.9,0.217,,,1.0,8.543,737.7
376,-9.663,0.55,0.005,0.9,0.22,,,1.0,8.563,738.5
377,-9.683,0.54,0.005,0.9,0.218,,,1.0,8.583,739.4
378,-9.703,0.54,0.005,0.9,0.249,,,1.0,8.603,740.2
379,-9.722999999999999,0.54,0.005,0.9,0.234,,,1.0,8.623,741.2
380,-9.743,0.54,0.005,0.9,0.229,,,1.0,8.643,742.0
381,-9.763,0.55,0.005,0.9,0.227,,,1.0,8.663,742.9
382,-9.783,0.55,0.005,0.9,0.237,,,1.0,8.683,743.7
383,-9.802999999999999,0.55,0.006,1.0,0.228,,,1.0,8.703,744.7
384,-9.823,0.54,0.005,0.8,0.229,,,1.0,8.723,745.5
385,-9.843,0.57,0.005,0.8,0.228,,,1.0,8.743,746.4
386,-9.863,0.6,0.005,0.8,0.223,,,1.0,8.763,747.3
387,-9.883,0.59,0.005,0.8,0.186,,,1.0,8.783,748.2
388,-9.903,0.55,0.005,0.8,0.208,,,1.0,8.803,749.1
389,-9.923,0.55,0.005,0.8,0.23,,,1.0,8.823,749.9
390,-9.943,0.56,0.004,0.7,0.226,,,1.0,8.843,750.8
391,-9.963,0.55,0.004,0.7,0.22,,,1.0,8.863,751.6
392,-9.982999999999999,0.56,0.004,0.7,0.204,,,1.0,8.883,752.5
393,-10.003,0.54,0.004,0.7,0.211,,,1.0,8.903,753.4
394,-10.023,0.52,0.005,0.9,0.208,,,1.0,8.923,754.3
395,-10.043,0.51,0.005,0.9,0.195,,,1.0,8.943,755.2
396,-10.062999999999999,0.53,0.004,0.7,0.193,,,1.0,8.963,756.0
397,-10.083,0.56,0.005,0.8,0.195,,,2.0,8.983,756.9
398,-10.103,0.6,0.005,0.8,0.193,,,1.0,9.003,757.8
399,-10.123,0.62,0.004,0.6,0.163,,,2.0,9.023,758.7
400,-10.142999999999999,0.63,0.004,0.5,0.174,,,1.0,9.043,759.5
401,-10.163,0.7,0.005,0.6,0.148,,,1.0,9.063,760.4
402,-10.183,0.74,0.005,0.6,0.165,,,2.0,9.083,761.3
403,-10.203,0.79,0.004,0.4,0.131,,,2.0,9.103,762.1
404,-10.222999999999999,0.81,0.003,0.3,0.137,,,2.0,9.123,763.0
405,-10.243,0.88,0.004,0.4,0.122,,,2.0,9.143,763.9
406,-10.263,0.94,0.005,0.5,0.098,,,2.0,9.163,764.7
407,-10.283,0.93,0.005,0.5,0.108,,,2.0,9.183,765.6
408,-10.302999999999999,0.84,0.005,0.4,0.089,,,2.0,9.203,766.4
409,-10.323,0.79,0.005,0.4,0.147,,,2.0,9.223,767.3
410,-10.343,0.8,0.005,0.3,0.16,,,2.0,9.243,768.2
411,-10.363,1.24,0.006,0.3,0.172,,,2.0,9.263,769.1
412,-10.383,1.93,0.008,0.4,0.087,,,2.0,9.283,769.9
413,-10.403,2.3,0.01,0.4,0.055,,,2.0,9.303,770.8
414,-10.423,2.52,0.013,0.4,0.036,,,2.0,9.323,771.7
415,-10.443,2.62,0.015,0.4,0.122,,,2.0,9.343,772.5
416,-10.463,2.74,0.018,0.4,0.128,,,2.0,9.363,773.4
417,-10.482999999999999,3.32,0.021,0.4,0.096,,,2.0,9.383,774.3
418,-10.503,4.56,0.025,0.4,0.089,,,2.0,9.403,775.2
419,-10.523,6.38,,,0.022,,,2.0,9.423,776.0
420,-10.543,7.62,0.029,0.4,-0.005,,,2.0,9.443,776.9
421,-10.562999999999999,8.06,0.035,0.4,-0.012,,,2.0,9.463,777.8
422,-10.583,8.12,0.04,0.5,0.036,,,2.0,9.483,778.7
423,-10.603,8.23,0.045,0.5,0.067,,,2.0,9.503,779.5
424,-10.642999999999999,8.49,0.05,0.5,0.075,,,2.0,9.543,802.4
425,-10.663,8.99,0.051,0.5,0.072,,,2.0,9.563,803.2
426,-10.683,9.42,0.054,0.5,0.072,,,2.0,9.583,804.1
427,-10.703,9.74,0.057,0.6,0.065,,,2.0,9.603,805.0
428,-10.722999999999999,9.8,0.058,0.6,0.047,,,2.0,9.623,805.8
429,-10.743,9.54,0.059,0.6,0.066,,,2.0,9.643,806.7
430,-10.763,9.12,0.061,0.6,0.072,,,2.0,9.663,807.6
431,-10.783,8.66,0.062,0.7,0.074,,,2.0,9.683,808.4
432,-10.802999999999999,8.21,0.06,0.7,0.074,,,2.0,9.703,809.3
433,-10.823,7.67,0.058,0.7,0.077,,,2.0,9.723,810.2
434,-10.843,7.05,0.056,0.8,0.078,,,2.0,9.743,811.1
435,-10.863,6.4,0.053,0.8,0.08,,,2.0,9.763,812.0
436,-10.882,5.86,0.05,0.8,0.082,,,2.0,9.782,812.8
437,-10.902,5.51,0.047,0.8,0.083,,,2.0,9.802,813.7
438,-10.921999999999999,5.42,0.045,0.8,0.082,,,2.0,9.822,814.6
439,-10.942,5.5,0.043,0.8,0.079,,,2.0,9.842,815.5
440,-10.962,5.14,0.043,0.9,0.077,,,2.0,9.862,816.4
441,-10.982,4.38,0.043,1.0,0.079,,,2.0,9.882,817.2
442,-11.001999999999999,3.61,0.044,1.2,0.088,,,2.0,9.902,818.1
443,-11.022,2.94,0.043,1.3,0.094,,,2.0,9.922,818.9
444,-11.042,2.54,0.043,1.6,0.096,,,2.0,9.942,819.8
445,-11.062,2.48,0.043,1.8,0.094,,,2.0,9.962,820.7
446,-11.081999999999999,2.34,0.041,1.9,0.09,,,2.0,9.982,821.6
447,-11.103,1.8,0.037,1.9,0.085,,,2.0,10.003,822.4
448,-11.123,1.41,0.031,1.6,0.044,,,2.0,10.023,823.3
449,-11.142999999999999,1.39,0.025,1.1,0.09,,,2.0,10.043,824.2
450,-11.163,1.62,0.022,0.9,0.118,,,2.0,10.063,825.1
451,-11.183,1.79,0.022,0.8,0.097,,,2.0,10.083,826.0
452,-11.203,2.54,0.021,0.6,0.019,,,2.0,10.103,826.8
453,-11.222999999999999,4.1,0.022,0.6,0.083,,,2.0,10.123,827.7
454,-11.243,4.34,0.024,0.6,-0.019,,,2.0,10.143,828.5
455,-11.263,4.34,0.026,0.6,-0.021,,,2.0,10.163,829.4
456,-11.283,4.23,0.027,0.6,0.029,,,2.0,10.183,830.3
457,-11.302999999999999,4.28,0.028,0.6,0.077,,,2.0,10.203,831.1
458,-11.323,4.44,0.03,0.6,0.091,,,2.0,10.223,832.0
459,-11.343,4.68,0.031,0.6,0.085,,,2.0,10.243,832.9
460,-11.363,5.14,0.033,0.6,0.08,,,2.0,10.263,833.8
461,-11.383,5.71,0.035,0.6,0.086,,,2.0,10.283,834.6
462,-11.403,6.17,0.038,0.7,0.081,,,2.0,10.303,835.6
463,-11.423,6.23,0.041,0.7,0.077,,,2.0,10.323,836.4
464,-11.443,5.91,0.045,0.9,0.078,,,2.0,10.343,837.3
465,-11.463,5.28,0.048,1.0,0.08,,,2.0,10.363,838.1
466,-11.482,4.21,0.05,1.3,0.081,,,2.0,10.382,839.0
467,-11.501999999999999,3.26,0.05,1.6,0.087,,,2.0,10.402,839.9
468,-11.522,2.33,0.05,2.0,0.091,,,2.0,10.422,840.7
469,-11.542,1.63,0.033,1.7,0.094,,,2.0,10.442,841.6
470,-11.562,1.19,0.031,1.9,0.097,,,2.0,10.462,842.4
471,-11.581999999999999,0.94,0.027,1.9,0.099,,,2.0,10.482,843.3
472,-11.602,0.82,0.025,1.9,0.12,,,2.0,10.502,844.3
473,-11.622,0.94,0.023,1.7,0.135,,,2.0,10.522,845.1
474,-11.642,1.42,0.022,1.6,0.116,,,2.0,10.542,866.9
475,-11.661999999999999,1.66,0.019,1.2,0.031,,,2.0,10.562,867.8
476,-11.682,1.76,0.015,0.7,0.003,,,2.0,10.582,868.7
477,-11.702,1.57,0.013,0.5,0.089,,,2.0,10.602,869.6
478,-11.722,1.87,0.015,0.5,0.072,,,2.0,10.622,870.5
479,-11.741999999999999,2.51,0.017,0.5,0.114,,,2.0,10.642,871.3
480,-11.762,3.33,0.02,0.6,-0.021,,,2.0,10.662,872.2
481,-11.782,3.66,0.023,0.6,-0.047,,,2.0,10.682,873.1
482,-11.802,3.76,0.026,0.6,0.016,,,2.0,10.702,874.0
483,-11.822,4.34,0.03,0.6,0.071,,,2.0,10.722,874.8
484,-11.842,5.06,0.032,0.7,0.089,,,2.0,10.742,875.7
485,-11.862,5.02,0.033,0.7,0.092,,,2.0,10.762,876.5
486,-11.882,4.71,0.033,0.7,0.092,,,2.0,10.782,877.5
487,-11.902,4.62,0.033,0.7,0.096,,,2.0,10.802,878.4
488,-11.921999999999999,4.75,0.033,0.7,0.097,,,2.0,10.822,879.2
489,-11.942,4.64,0.031,0.7,0.086,,,2.0,10.842,880.1
490,-11.962,4.41,0.03,0.7,0.067,,,2.0,10.862,881.0
491,-11.982,4.17,0.03,0.7,0.08,,,2.0,10.882,881.8
492,-12.001999999999999,3.88,0.031,0.8,0.1,,,2.0,10.902,882.7
493,-12.022,3.6,0.032,0.9,0.096,,,2.0,10.922,883.6
494,-12.042,3.37,0.032,1.0,0.096,,,2.0,10.942,884.5
495,-12.062,2.97,0.031,1.1,0.108,,,2.0,10.962,885.3
496,-12.081999999999999,2.5,0.03,1.2,0.117,,,2.0,10.982,886.2
497,-12.102,2.16,0.028,1.2,0.125,,,2.0,11.002,887.0
498,-12.122,1.94,0.025,1.2,0.122,,,2.0,11.022,887.9
499,-12.142,1.75,0.021,1.1,0.111,,,2.0,11.042,888.8
500,-12.161999999999999,1.67,0.019,1.0,0.105,,,2.0,11.062,889.7
501,-12.182,1.77,0.018,1.1,0.054,,,2.0,11.082,890.6
502,-12.202,1.64,0.016,1.0,0.085,,,2.0,11.102,891.4
503,-12.222,1.51,0.015,1.0,0.011,,,2.0,11.122,892.3
504,-12.241999999999999,1.44,0.015,1.0,0.019,,,2.0,11.142,893.1
505,-12.262,1.33,0.017,1.2,0.104,,,2.0,11.162,894.0
506,-12.282,1.27,0.018,1.3,0.098,,,2.0,11.182,894.8
507,-12.302,1.22,0.016,1.1,0.082,,,2.0,11.202,895.7
508,-12.322,1.11,0.016,1.1,0.114,,,2.0,11.222,896.6
509,-12.342,1.3,0.019,1.3,0.072,,,2.0,11.242,897.4
510,-12.362,1.54,0.02,1.3,0.093,,,2.0,11.262,898.4
511,-12.382,1.79,0.022,1.4,0.072,,,2.0,11.282,899.2
512,-12.402,1.79,0.021,1.2,0.063,,,2.0,11.302,900.1
513,-12.421999999999999,1.61,0.02,1.1,0.075,,,2.0,11.322,900.9
514,-12.442,1.61,0.02,1.1,0.003,,,2.0,11.342,901.8
515,-12.462,1.73,0.018,0.9,0.027,,,2.0,11.362,902.7
516,-12.482,1.85,0.016,0.8,0.086,,,2.0,11.382,903.6
517,-12.501999999999999,1.85,0.017,0.8,0.059,,,2.0,11.402,904.5
518,-12.522,2.21,0.017,0.8,0.123,,,2.0,11.422,905.3
519,-12.541,2.52,,,0.108,,,2.0,11.441,906.2
520,-12.561,2.27,0.015,0.6,-0.008,,,2.0,11.461,907.1
521,-12.581,2.14,0.015,0.6,0.045,,,2.0,11.481,908.0
522,-12.600999999999999,2.24,0.016,0.6,0.119,,,2.0,11.501,908.9
523,-12.621,2.47,0.018,0.7,0.106,,,2.0,11.521,909.7
524,-12.661,2.8,0.024,1.0,-0.005,,,2.0,11.561,932.5
525,-12.681,2.45,0.029,1.4,0.063,,,2.0,11.581,933.4
526,-12.701,2.21,0.032,1.7,0.054,,,2.0,11.601,934.2
527,-12.721,1.82,0.031,1.7,0.085,,,2.0,11.621,935.1
528,-12.741,1.43,0.029,1.8,0.113,,,2.0,11.641,936.0
529,-12.761,1.19,0.026,1.8,0.105,,,2.0,11.661,936.8
530,-12.780999999999999,1.0,0.025,1.8,0.125,,,2.0,11.681,937.7
531,-12.801,1.06,0.022,1.7,0.168,,,2.0,11.701,938.6
532,-12.821,1.29,0.021,1.7,0.173,,,2.0,11.721,939.4
533,-12.841,1.43,0.022,1.8,0.068,,,2.0,11.741,940.3
534,-12.860999999999999,1.42,0.02,1.6,0.12,,,2.0,11.761,941.2
535,-12.881,1.27,0.021,1.7,0.11,,,2.0,11.781,942.1
536,-12.901,1.15,0.02,1.7,0.042,,,2.0,11.801,943.0
537,-12.921,1.12,0.019,1.7,0.137,,,2.0,11.821,943.8
538,-12.940999999999999,1.02,0.019,1.7,0.135,,,2.0,11.841,944.7
539,-12.961,0.99,0.015,1.4,0.092,,,2.0,11.861,945.6
540,-12.981,0.86,0.017,1.6,0.163,,,2.0,11.881,946.5
541,-13.001,1.0,0.018,1.7,0.17,,,2.0,11.901,947.4
542,-13.020999999999999,1.17,0.016,1.5,0.149,,,2.0,11.921,948.2
543,-13.041,1.1,0.016,1.5,0.13,,,2.0,11.941,949.0
544,-13.061,1.02,0.018,1.7,0.133,,,2.0,11.961,949.9
545,-13.081,1.05,0.02,1.9,0.161,,,2.0,11.981,950.8
546,-13.100999999999999,1.06,0.021,2.1,0.125,,,2.0,12.001,951.7
547,-13.121,0.98,0.019,1.9,0.146,,,2.0,12.021,952.6
548,-13.141,0.91,0.018,1.8,0.136,,,2.0,12.041,953.4
549,-13.161,0.86,0.017,1.6,0.15,,,2.0,12.061,954.3
550,-13.181,0.81,0.017,1.5,0.183,,,2.0,12.081,955.1
551,-13.201,0.98,0.017,1.5,0.215,,,2.0,12.101,956.0
552,-13.221,1.28,0.017,1.4,0.147,,,2.0,12.121,956.9
553,-13.241,1.45,0.016,1.2,0.11,,,2.0,12.141,957.8
554,-13.261,1.39,0.017,1.1,0.046,,,2.0,12.161,958.7
555,-13.280999999999999,1.38,0.02,1.3,0.069,,,2.0,12.181,959.5
556,-13.301,1.52,0.022,1.3,0.094,,,2.0,12.201,960.4
557,-13.321,1.76,0.021,1.2,0.106,,,2.0,12.221,961.3
558,-13.341,1.71,0.023,1.3,-0.015,,,2.0,12.241,962.1
559,-13.360999999999999,1.7,0.023,1.3,0.015,,,2.0,12.261,963.0
560,-13.381,1.78,0.023,1.2,-0.005,,,2.0,12.281,963.8
561,-13.401,1.73,0.019,1.0,0.054,,,2.0,12.301,964.7
562,-13.421,1.58,0.018,0.9,0.054,,,2.0,12.321,965.6
563,-13.440999999999999,1.8,0.019,0.8,0.121,,,2.0,12.341,966.5
564,-13.459999999999999,2.21,0.019,0.8,0.104,,,2.0,12.36,967.3
565,-13.48,2.42,0.019,0.7,-0.024,,,2.0,12.38,968.2
566,-13.5,2.62,0.017,0.6,-0.052,,,2.0,12.4,969.0
567,-13.52,3.01,0.02,0.7,-0.021,,,2.0,12.42,970.0
568,-13.54,3.27,0.023,0.8,0.056,,,2.0,12.44,970.8
569,-13.56,3.07,0.018,0.6,-0.015,,,2.0,12.46,971.7
570,-13.58,2.57,0.018,0.6,-0.034,,,2.0,12.48,972.6
571,-13.6,2.45,0.019,0.6,0.052,,,2.0,12.5,973.4
572,-13.62,2.83,0.022,0.7,0.137,,,2.0,12.52,974.3
573,-13.639999999999999,2.87,0.023,0.8,0.062,,,2.0,12.54,975.2
574,-13.66,2.97,0.022,0.7,-0.044,,,2.0,12.56,997.1
575,-13.68,2.93,0.021,0.7,0.019,,,2.0,12.58,997.9
576,-13.7,2.88,0.023,0.7,0.13,,,2.0,12.6,998.8
577,-13.719999999999999,2.98,0.025,0.8,0.115,,,2.0,12.62,999.7
578,-13.74,3.12,0.024,0.7,0.125,,,2.0,12.64,1000.6
579,-13.76,3.17,0.023,0.7,0.162,,,2.0,12.66,1001.5
580,-13.78,3.33,0.026,0.8,0.15,,,2.0,12.68,1002.3
581,-13.799999999999999,3.41,0.027,0.8,0.144,,,2.0,12.7,1003.2
582,-13.82,3.23,0.027,0.9,0.117,,,2.0,12.72,1004.1
583,-13.84,2.92,0.027,0.9,0.126,,,2.0,12.74,1004.9
584,-13.86,2.64,0.026,0.9,0.167,,,2.0,12.76,1005.9
585,-13.879999999999999,2.53,0.027,1.0,0.16,,,2.0,12.78,1006.7
586,-13.9,2.57,0.027,1.0,0.134,,,2.0,12.8,1007.5
587,-13.92,2.45,0.025,1.0,0.138,,,2.0,12.82,1008.5
588,-13.94,2.31,0.025,1.1,0.138,,,2.0,12.84,1009.4
589,-13.959999999999999,2.25,0.026,1.1,0.112,,,2.0,12.86,1010.2
590,-13.98,2.13,0.026,1.2,0.185,,,2.0,12.88,1011.1
591,-14.0,2.06,0.025,1.1,0.194,,,2.0,12.9,1011.9
592,-14.02,1.87,0.021,0.9,0.18,,,2.0,12.92,1012.8
593,-14.04,1.75,0.017,0.7,0.142,,,2.0,12.94,1013.6
594,-14.06,1.95,0.016,0.7,0.185,,,3.0,12.96,1014.6
595,-14.08,2.54,0.019,0.8,0.122,,,2.0,12.98,1015.5
596,-14.1,2.9,0.022,0.9,-0.015,,,2.0,13.0,1016.3
597,-14.12,2.59,0.024,1.0,-0.038,,,2.0,13.02,1017.2
598,-14.139999999999999,2.24,0.029,1.3,0.041,,,3.0,13.04,1018.0
599,-14.16,1.96,0.03,1.4,0.174,,,3.0,13.06,1018.9
600,-14.18,1.78,0.029,1.4,0.149,,,3.0,13.08,1019.8
601,-14.2,1.58,0.028,1.4,0.045,,,3.0,13.1,1020.7
602,-14.219999999999999,1.75,0.026,1.4,0.082,,,3.0,13.12,1021.6
603,-14.238999999999999,1.94,0.025,1.3,0.054,,,3.0,13.139,1022.4
604,-14.259,1.99,0.022,1.1,0.031,,,3.0,13.159,1023.3
605,-14.279,1.93,0.018,0.9,-0.02,,,3.0,13.179,1024.1
606,-14.299,1.7,0.018,0.9,0.179,,,3.0,13.199,1025.0
607,-14.318999999999999,2.0,0.024,1.2,0.071,,,3.0,13.219,1025.9
608,-14.339,2.48,0.027,1.4,0.134,,,3.0,13.239,1026.8
609,-14.359,2.18,0.026,1.4,-0.005,,,3.0,13.259,1027.6
610,-14.379,1.67,0.026,1.5,0.055,,,3.0,13.279,1028.5
611,-14.399,1.44,0.026,1.5,0.186,,,3.0,13.299,1029.4
612,-14.419,1.33,0.025,1.5,0.19,,,3.0,13.319,1030.2
613,-14.439,1.28,0.024,1.4,0.156,,,3.0,13.339,1031.1
614,-14.459,1.3,0.022,1.2,0.115,,,3.0,13.359,1032.0
615,-14.479,1.66,0.018,0.9,0.215,,,3.0,13.379,1032.9
616,-14.498999999999999,2.18,0.018,0.9,0.108,,,3.0,13.399,1033.8
617,-14.519,2.22,0.018,0.8,0.099,,,3.0,13.419,1034.6
618,-14.539,2.31,0.023,1.0,0.124,,,3.0,13.439,1035.5
619,-14.559,2.54,0.027,1.2,0.083,,,3.0,13.459,1036.3
620,-14.578999999999999,2.23,0.026,1.1,0.14,,,3.0,13.479,1037.2
621,-14.599,1.94,0.028,1.2,0.007,,,3.0,13.499,1038.0
622,-14.619,1.92,0.031,1.4,-0.005,,,3.0,13.519,1039.0
623,-14.639,2.02,0.033,1.6,0.15,,,3.0,13.539,1039.8
624,-14.658999999999999,2.32,0.033,1.6,-0.037,,,3.0,13.559,1061.7
625,-14.679,2.05,0.031,1.4,-0.048,,,3.0,13.579,1062.6
626,-14.699,1.88,0.026,1.1,0.071,,,3.0,13.599,1063.5
627,-14.719,1.78,0.027,1.1,0.143,,,3.0,13.619,1064.3
628,-14.738999999999999,1.99,0.028,1.2,0.069,,,3.0,13.639,1065.3
629,-14.759,2.84,0.028,1.2,0.096,,,3.0,13.659,1066.1
630,-14.779,2.8,0.03,1.3,0.033,,,3.0,13.679,1067.0
631,-14.799,2.4,0.027,1.1,-0.024,,,3.0,13.699,1067.9
632,-14.818999999999999,2.05,0.025,1.0,0.012,,,3.0,13.719,1068.7
633,-14.839,2.07,0.025,1.0,0.075,,,3.0,13.739,1069.6
634,-14.859,2.25,0.023,1.0,0.148,,,3.0,13.759,1070.5
635,-14.879,2.33,0.022,1.0,0.018,,,3.0,13.779,1071.4
636,-14.899,2.38,0.025,1.2,-0.014,,,3.0,13.799,1072.2
637,-14.919,2.2,0.026,1.4,0.036,,,3.0,13.819,1073.1
638,-14.937999999999999,1.74,0.027,1.6,0.038,,,3.0,13.838,1074.0
639,-14.958,1.32,0.025,1.6,0.114,,,3.0,13.858,1074.9
640,-14.978,1.1,0.024,1.7,0.124,,,3.0,13.878,1075.7
641,-14.998,0.99,0.021,1.6,0.139,,,3.0,13.898,1076.6
642,-15.017999999999999,0.93,0.018,1.4,0.171,,,3.0,13.918,1077.5
643,-15.038,1.18,0.013,1.0,0.227,,,3.0,13.938,1078.3
644,-15.058,1.56,0.012,0.9,0.178,,,3.0,13.958,1079.2
645,-15.078,1.61,0.014,1.1,0.152,,,3.0,13.978,1080.1
646,-15.097999999999999,1.47,0.015,1.1,0.188,,,3.0,13.998,1080.9
647,-15.118,1.28,0.017,1.3,0.211,,,3.0,14.018,1081.8
648,-15.138,1.06,0.018,1.5,0.205,,,3.0,14.038,1082.7
649,-15.158,1.01,0.016,1.5,0.127,,,3.0,14.058,1083.6
650,-15.177999999999999,0.9,0.015,1.5,0.192,,,3.0,14.078,1084.4
651,-15.198,0.88,0.013,1.4,0.207,,,3.0,14.098,1085.3
652,-15.218,0.88,0.01,1.1,0.218,,,3.0,14.118,1086.3
653,-15.238,0.84,0.01,1.2,0.227,,,3.0,14.138,1087.1
654,-15.258,0.81,0.008,1.0,0.228,,,3.0,14.158,1088.0
655,-15.278,0.77,0.008,1.0,0.245,,,3.0,14.178,1088.8
656,-15.298,0.73,0.008,1.0,0.268,,,3.0,14.198,1089.7
657,-15.318,0.73,0.008,1.0,0.288,,,3.0,14.218,1090.5
658,-15.338,0.75,0.008,1.0,0.311,,,3.0,14.238,1091.4
659,-15.357999999999999,0.79,0.008,1.0,0.342,,,3.0,14.258,1092.2
660,-15.378,0.81,0.008,1.0,0.299,,,3.0,14.278,1093.1
661,-15.398,0.78,0.008,1.0,0.293,,,3.0,14.298,1094.0
662,-15.418,0.77,0.009,1.1,0.318,,,3.0,14.318,1094.9
663,-15.437999999999999,0.79,0.01,1.2,0.336,,,3.0,14.338,1095.8
664,-15.458,0.82,0.009,1.1,0.317,,,3.0,14.358,1096.6
665,-15.478,0.86,0.008,0.9,0.342,,,3.0,14.378,1097.5
666,-15.498,0.84,0.008,0.9,0.321,,,3.0,14.398,1098.4
667,-15.517999999999999,0.83,0.008,0.9,0.304,,,3.0,14.418,1099.3
668,-15.538,0.8,0.008,0.9,0.322,,,3.0,14.438,1100.2
669,-15.558,0.81,,,0.337,,,3.0,14.458,1101.0
670,-15.577,0.8,0.005,0.6,0.334,,,3.0,14.477,1101.9
671,-15.597,0.78,0.006,0.7,0.346,,,3.0,14.497,1102.7
672,-15.616999999999999,0.78,0.007,0.8,0.355,,,3.0,14.517,1103.6
673,-15.637,0.77,0.007,0.8,0.363,,,3.0,14.537,1104.4
674,-15.677,0.82,0.008,0.9,0.36,,,3.0,14.577,1127.2
675,-15.697,0.83,0.008,0.9,0.363,,,3.0,14.597,1128.1
676,-15.717,0.83,0.008,0.9,0.39,,,3.0,14.617,1129.0
677,-15.737,0.83,0.008,0.9,0.356,,,3.0,14.637,1129.9
678,-15.757,0.83,0.008,0.9,0.347,,,3.0,14.657,1130.7
679,-15.777,0.79,0.008,0.9,0.393,,,3.0,14.677,1131.6
680,-15.796999999999999,0.81,0.008,0.9,0.395,,,3.0,14.697,1132.5
681,-15.817,0.83,0.008,0.9,0.392,,,3.0,14.717,1133.4
682,-15.837,0.81,0.008,0.9,0.298,,,3.0,14.737,1134.2
683,-15.857,0.81,0.009,1.1,0.403,,,3.0,14.757,1135.1
684,-15.876999999999999,0.8,0.009,1.1,0.399,,,3.0,14.777,1136.0
685,-15.897,0.8,0.009,1.1,0.399,,,3.0,14.797,1136.8
686,-15.917,0.8,0.009,1.1,0.418,,,3.0,14.817,1137.7
687,-15.937,0.81,0.01,1.1,0.42,,,3.0,14.837,1138.6
688,-15.956999999999999,0.81,0.009,0.8,0.409,,,3.0,14.857,1139.5
689,-15.977,0.83,0.011,0.9,0.422,,,3.0,14.877,1140.4
690,-15.997,0.88,0.022,1.6,0.435,,,3.0,14.897,1141.2
691,-16.017,1.24,0.042,2.8,0.459,,,3.0,14.917,1142.1
692,-16.037,1.87,0.052,3.3,0.174,,,3.0,14.937,1142.9
693,-16.057000000000002,2.13,0.06,3.6,0.104,,,3.0,14.957,1143.8
694,-16.077,2.06,0.065,3.7,0.06,,,3.0,14.977,1144.7
695,-16.097,1.86,0.071,4.0,0.134,,,3.0,14.997,1145.6
696,-16.117,1.58,0.068,4.0,0.335,,,3.0,15.017,1146.5
697,-16.137,1.53,0.063,3.9,0.309,,,3.0,15.037,1147.3
698,-16.157,1.44,0.053,3.5,0.489,,,3.0,15.057,1148.2
699,-16.176000000000002,1.46,0.05,3.4,0.436,,,3.0,15.076,1149.1
700,-16.196,1.43,0.047,3.3,0.478,,,3.0,15.096,1149.9
701,-16.216,1.42,0.045,3.3,0.437,,,3.0,15.116,1150.8
702,-16.236,1.35,0.044,3.3,0.48,,,3.0,15.136,1151.7
703,-16.256,1.31,0.041,3.2,0.453,,,3.0,15.156,1152.5
704,-16.276,1.25,0.038,3.1,0.443,,,3.0,15.176,1153.4
705,-16.296,1.19,0.035,3.0,0.472,,,3.0,15.196,1154.3
706,-16.316,1.14,0.032,2.8,0.453,,,3.0,15.216,1155.1
707,-16.336000000000002,1.06,0.029,2.7,0.441,,,3.0,15.236,1156.0
708,-16.356,1.0,0.024,2.3,0.411,,,3.0,15.256,1156.9
709,-16.376,0.99,0.023,2.3,0.37,,,3.0,15.276,1157.7
710,-16.396,0.97,0.023,2.2,0.385,,,3.0,15.296,1158.7
711,-16.416,0.93,0.021,1.7,0.419,,,3.0,15.316,1159.5
712,-16.436,0.92,0.02,1.3,0.435,,,3.0,15.336,1160.3
713,-16.456,0.98,0.02,1.1,0.387,,,3.0,15.356,1161.2
714,-16.476,1.37,0.021,0.9,0.451,,,3.0,15.376,1162.1
715,-16.496000000000002,2.25,0.021,0.6,0.295,,,3.0,15.396,1162.9
716,-16.516000000000002,3.12,0.023,0.5,0.1,,,3.0,15.416,1163.9
717,-16.536,3.82,0.026,0.5,0.104,,,3.0,15.436,1164.8
718,-16.556,5.19,0.03,0.4,0.108,,,3.0,15.456,1165.6
719,-16.576,6.91,0.028,0.3,0.101,,,3.0,15.476,1166.5
720,-16.596,8.21,0.034,0.4,0.103,,,3.0,15.496,1167.4
721,-16.616,9.14,0.037,0.4,0.105,,,3.0,15.516,1168.3
722,-16.636,9.85,0.04,0.4,0.108,,,3.0,15.536,1169.1
723,-16.656,10.26,0.044,0.4,0.108,,,3.0,15.556,1170.1
724,-16.676000000000002,10.27,0.048,0.4,0.108,,,3.0,15.576,1191.9
725,-16.695,10.72,0.053,0.4,0.105,,,3.0,15.595,1192.8
726,-16.715,11.08,0.056,0.5,0.104,,,3.0,15.615,1193.7
727,-16.735,11.3,0.058,0.5,0.106,,,3.0,15.635,1194.6
728,-16.755,11.44,0.059,0.5,0.106,,,3.0,15.655,1195.4
